pl_name,pl_orbper,pl_rade,st_teff,pl_orbsmax,pl_insol,pl_eqt,log_orbper,log_insol,radius_earth_ratio,hz_proximity,habitable
Kepler-1170 b,9.98969327,2.6,5256.0,0.0882,58.03,704.0,2.3969578581079336,4.078045789252598,2.6,0.0,0
Kepler-1171 b,1.44259224,2.73,7216.0,0.0284,12557.23,2700.0,0.8930598688072025,9.438131506524652,2.73,0.0,0
Kepler-1171 b,1.44259224,2.73,7216.0,0.0284,12557.23,2700.0,0.8930598688072025,9.438131506524652,2.73,0.0,0
Kepler-1171 b,1.442592305,2.67,7216.0,0.0284,12557.23,2700.0,0.8930598954182749,9.438131506524652,2.67,0.0,0
Kepler-1171 b,1.44259224,2.73,7216.0,0.0284,12557.23,2700.0,0.8930598688072025,9.438131506524652,2.73,0.0,0
Kepler-1172 b,26.0204423,3.26,5806.0,0.1716,27.91,586.0,3.2965937017541087,3.364187556028255,3.26,0.0,0
Kepler-1172 b,26.0204423,3.26,5806.0,0.1716,27.91,586.0,3.2965937017541087,3.364187556028255,3.26,0.0,0
Kepler-1172 b,26.0203329,4.53,5624.0,0.168,49.09,675.0,3.296589652959487,3.9138213873695253,4.53,0.0,0
Kepler-1172 b,26.0204423,3.26,5806.0,0.1716,27.91,586.0,3.2965937017541087,3.364187556028255,3.26,0.0,0
Kepler-1173 b,0.7698536,0.91,5178.0,0.0158,1724.44,1643.0,0.5708968313005162,7.453237369403778,0.91,0.0,0
Kepler-1173 b,0.769854899,0.93,5173.0,0.0157,1756.8,1650.0,0.5708975652592589,7.471818306130545,0.93,0.0,0
Kepler-1173 b,0.7698536,0.91,5178.0,0.0158,1724.44,1643.0,0.5708968313005162,7.453237369403778,0.91,0.0,0
Kepler-1173 b,0.7698536,0.91,5178.0,0.0158,1724.44,1643.0,0.5708968313005162,7.453237369403778,0.91,0.0,0
Kepler-1174 b,6.89225223,1.4,6046.0,0.0712,202.71,962.0,2.065881547862526,5.316697413829466,1.4,0.0,0
Kepler-1174 b,6.89225223,1.4,6046.0,0.0712,202.71,962.0,2.065881547862526,5.316697413829466,1.4,0.0,0
Kepler-1174 b,6.89225223,1.4,6046.0,0.0712,202.71,962.0,2.065881547862526,5.316697413829466,1.4,0.0,0
Kepler-1174 b,6.89226333,2.13,5862.0,0.0732,422.14,1156.0,2.0658829543041692,6.047703093555171,2.13,0.0,0
Kepler-1175 b,37.94563,3.01,5870.0,0.2183,16.76,516.0,3.6621665709004625,2.876948737564024,3.01,0.0,0
Kepler-1175 b,37.94563,3.01,5870.0,0.2183,16.76,516.0,3.6621665709004625,2.876948737564024,3.01,0.0,0
Kepler-1175 b,37.9456138,2.79,5861.0,0.2181,16.61,515.0,3.6621661549358633,2.8684669225081145,2.79,0.0,0
Kepler-1175 b,37.94563,3.01,5870.0,0.2183,16.76,516.0,3.6621665709004625,2.876948737564024,3.01,0.0,0
Kepler-1176 b,24.1738579,1.9,5534.0,0.1557,21.94,552.0,3.2258060711405827,3.1328821117012247,1.9,0.0,0
Kepler-1176 b,24.1738579,1.9,5534.0,0.1557,21.94,552.0,3.2258060711405827,3.1328821117012247,1.9,0.0,0
Kepler-1176 b,24.1738244,2.21,5468.0,0.1589,29.69,595.0,3.2258047403941226,3.4239368686316447,2.21,0.0,0
Kepler-1176 b,24.1738579,1.9,5534.0,0.1557,21.94,552.0,3.2258060711405827,3.1328821117012247,1.9,0.0,0
Kepler-1177 b,106.247882,2.01,5679.0,0.4301,4.75,377.0,4.675142809361379,1.749199854809259,2.01,0.0,0
Kepler-1177 b,106.247547,1.99,5968.0,0.4383,5.9,397.0,4.675139685751691,1.9315214116032138,1.99,0.0,0
Kepler-1177 b,106.247547,1.99,5968.0,0.4383,5.9,397.0,4.675139685751691,1.9315214116032138,1.99,0.0,0
Kepler-1177 b,106.247547,1.99,5968.0,0.4383,5.9,397.0,4.675139685751691,1.9315214116032138,1.99,0.0,0
Kepler-1178 b,31.80634,0.73,4729.0,0.1596,4.84,378.0,3.490621789394401,1.7647307968401356,0.73,0.0,0
Kepler-1178 b,31.80634,0.73,4729.0,0.1596,4.84,378.0,3.490621789394401,1.7647307968401356,0.73,0.0,0
Kepler-1178 b,31.8055128,0.63,4729.0,0.1596,4.84,378.0,3.4905965744381167,1.7647307968401356,0.63,0.0,0
Kepler-1178 b,31.80634,0.73,4729.0,0.1596,4.84,378.0,3.490621789394401,1.7647307968401356,0.73,0.0,0
Kepler-1179 b,2.685054445,1.46,5266.0,0.0346,395.08,1137.0,1.304285300294705,5.981616211053168,1.46,0.0,0
Kepler-1179 b,2.685057492,1.34,5266.0,0.0346,395.08,1137.0,1.3042861271478183,5.981616211053168,1.34,0.0,0
Kepler-1179 b,2.685057492,1.34,5266.0,0.0346,395.08,1137.0,1.3042861271478183,5.981616211053168,1.34,0.0,0
Kepler-1179 b,2.685057492,1.34,5266.0,0.0346,395.08,1137.0,1.3042861271478183,5.981616211053168,1.34,0.0,0
Kepler-118 b,7.51849479,1.67,5275.0,0.0715,129.65,861.0,2.1422396573932474,4.872521991966622,1.67,0.0,0
Kepler-118 b,7.51849479,1.67,5275.0,0.0715,129.65,861.0,2.1422396573932474,4.872521991966622,1.67,0.0,0
Kepler-118 b,7.51854537,1.42,5064.0,0.0701,89.41,784.0,2.1422455950443333,4.504354880749275,1.42,0.0,0
Kepler-118 b,7.51849479,1.67,5275.0,0.0715,129.65,861.0,2.1422396573932474,4.872521991966622,1.67,0.0,0
Kepler-118 c,20.172023866,7.19,5275.0,0.138,34.8,619.0,3.052680681238635,3.5779478934066544,7.19,0.0,0
Kepler-118 c,20.172023866,7.19,5275.0,0.138,34.8,619.0,3.052680681238635,3.5779478934066544,7.19,0.0,0
Kepler-118 c,20.172023866,7.19,5275.0,0.138,34.8,619.0,3.052680681238635,3.5779478934066544,7.19,0.0,0
Kepler-118 c,20.172024672,6.24,5064.0,0.1353,24.0,564.0,3.052680719307739,3.2188758248682006,6.24,0.0,0
Kepler-1180 b,16.8600805,1.71,6205.0,0.1246,80.9,765.0,2.8825680827170306,4.405498990859024,1.71,0.0,0
Kepler-1180 b,16.8601286,1.67,6205.0,0.1246,80.9,765.0,2.882570775870358,4.405498990859024,1.67,0.0,0
Kepler-1180 b,16.8601286,1.67,6205.0,0.1246,80.9,765.0,2.882570775870358,4.405498990859024,1.67,0.0,0
Kepler-1180 b,16.8601286,1.67,6205.0,0.1246,80.9,765.0,2.882570775870358,4.405498990859024,1.67,0.0,0
Kepler-1181 b,4.89336495,1.6,6688.0,0.0621,842.45,1374.0,1.7738271333460016,6.73750062340632,1.6,0.0,0
Kepler-1181 b,4.89337519,1.57,6680.0,0.0621,803.93,1358.0,1.7738288708917316,6.690755317115887,1.57,0.0,0
Kepler-1181 b,4.89337519,1.57,6680.0,0.0621,803.93,1358.0,1.7738288708917316,6.690755317115887,1.57,0.0,0
Kepler-1181 b,4.89337519,1.57,6680.0,0.0621,803.93,1358.0,1.7738288708917316,6.690755317115887,1.57,0.0,0
Kepler-1181 c,8.93484887,1.83,6688.0,0.0928,377.25,1124.0,2.2960486640108764,5.935555352668465,1.83,0.0,0
Kepler-1181 c,8.93490815,1.57,6680.0,0.0928,360.0,1111.0,2.296054630867939,5.8888779583328805,1.57,0.0,0
Kepler-1181 c,8.93490815,1.57,6680.0,0.0928,360.0,1111.0,2.296054630867939,5.8888779583328805,1.57,0.0,0
Kepler-1181 c,8.93490815,1.57,6680.0,0.0928,360.0,1111.0,2.296054630867939,5.8888779583328805,1.57,0.0,0
Kepler-1182 b,11.17394617,2.05,5911.0,0.0981,94.84,796.0,2.499298108343541,4.562680134367139,2.05,0.0,0
Kepler-1182 b,11.17394617,2.05,5911.0,0.0981,94.84,796.0,2.499298108343541,4.562680134367139,2.05,0.0,0
Kepler-1182 b,11.17394617,2.05,5911.0,0.0981,94.84,796.0,2.499298108343541,4.562680134367139,2.05,0.0,0
Kepler-1182 b,11.17392077,1.64,5911.0,0.0981,94.84,796.0,2.49929602191847,4.562680134367139,1.64,0.0,0
Kepler-1183 b,28.5057217,2.55,5712.0,0.1793,22.43,555.0,3.3845842004709574,3.1540172525197043,2.55,0.0,0
Kepler-1183 b,28.5057189,2.43,5712.0,0.1793,22.43,555.0,3.384584105574105,3.1540172525197043,2.43,0.0,0
Kepler-1183 b,28.5057189,2.43,5712.0,0.1793,22.43,555.0,3.384584105574105,3.1540172525197043,2.43,0.0,0
Kepler-1183 b,28.5057189,2.43,5712.0,0.1793,22.43,555.0,3.384584105574105,3.1540172525197043,2.43,0.0,0
Kepler-1184 b,53.5991044,2.57,6319.0,0.2863,18.54,529.0,4.000017479685927,2.972463646614637,2.57,0.0,0
Kepler-1184 b,53.5991044,2.57,6319.0,0.2863,18.54,529.0,4.000017479685927,2.972463646614637,2.57,0.0,0
Kepler-1184 b,53.5991044,2.57,6319.0,0.2863,18.54,529.0,4.000017479685927,2.972463646614637,2.57,0.0,0
Kepler-1184 b,53.5991459,2.49,6319.0,0.2863,18.54,529.0,4.000018239771366,2.972463646614637,2.49,0.0,0
Kepler-1185 b,104.3519624,1.39,5650.0,0.4297,3.74,355.0,4.657306767509078,1.556037135706985,1.39,0.0,0
Kepler-1185 b,104.3518976,1.44,5754.0,0.4425,4.46,371.0,4.657306152427798,1.6974487897568136,1.44,0.0,0
Kepler-1185 b,104.3518976,1.44,5754.0,0.4425,4.46,371.0,4.657306152427798,1.6974487897568136,1.44,0.0,0
Kepler-1186 b,16.07677615,2.36,5957.0,0.1281,64.75,723.0,2.8377194205449006,4.185859671057874,2.36,0.0,0
Kepler-1186 b,16.07677615,2.36,5957.0,0.1281,64.75,723.0,2.8377194205449006,4.185859671057874,2.36,0.0,0
Kepler-1186 b,16.07677615,2.36,5957.0,0.1281,64.75,723.0,2.8377194205449006,4.185859671057874,2.36,0.0,0
Kepler-1186 b,16.07673148,2.14,5957.0,0.1281,64.75,724.0,2.8377168047081622,4.185859671057874,2.14,0.0,0
Kepler-1187 b,18.87058705,2.67,6103.0,0.1401,56.97,701.0,2.989240600666801,4.059925635351641,2.67,0.0,0
Kepler-1187 b,18.87064068,2.33,6103.0,0.1401,56.97,701.0,2.9892432996272036,4.059925635351641,2.33,0.0,0
Kepler-1187 b,18.87064068,2.33,6103.0,0.1401,56.97,701.0,2.9892432996272036,4.059925635351641,2.33,0.0,0
Kepler-1187 b,18.87064068,2.33,6103.0,0.1401,56.97,701.0,2.9892432996272036,4.059925635351641,2.33,0.0,0
Kepler-1188 b,17.1369543,2.17,6217.0,0.1344,87.94,781.0,2.897951530921024,4.48796198508255,2.17,0.0,0
Kepler-1188 b,17.1369543,2.17,6217.0,0.1344,87.94,781.0,2.897951530921024,4.48796198508255,2.17,0.0,0
Kepler-1188 b,17.1369543,2.17,6217.0,0.1344,87.94,781.0,2.897951530921024,4.48796198508255,2.17,0.0,0
Kepler-1188 b,17.1369408,2.05,6218.0,0.135,85.15,775.0,2.897950786584086,4.456089962973938,2.05,0.0,0
Kepler-1189 b,3.78858982,1.79,5919.0,0.049,627.37,1276.0,1.5662359672433177,6.443129164949055,1.79,0.0,0
Kepler-1189 b,3.78861833,1.23,5560.0,0.0467,424.17,1158.0,1.5662419209616776,6.052489088945744,1.23,0.0,0
Kepler-1189 b,3.78858982,1.79,5919.0,0.049,627.37,1276.0,1.5662359672433177,6.443129164949055,1.79,0.0,0
Kepler-1189 b,3.78858982,1.79,5919.0,0.049,627.37,1276.0,1.5662359672433177,6.443129164949055,1.79,0.0,0
Kepler-119 b,2.422084188,3.55,5598.0,0.0344,511.66,1213.0,1.2302497771545198,6.239612857411758,3.55,0.0,0
Kepler-119 b,2.422084448,3.6,5588.0,0.0343,513.44,1214.0,1.2302498531316075,6.243078930397886,3.6,0.0,0
Kepler-119 b,2.422084448,3.6,5588.0,0.0343,513.44,1214.0,1.2302498531316075,6.243078930397886,3.6,0.0,0
Kepler-119 b,2.422084448,3.6,5588.0,0.0343,513.44,1214.0,1.2302498531316075,6.243078930397886,3.6,0.0,0
Kepler-119 c,4.12512093,0.9,5588.0,0.0489,252.62,1017.0,1.6341541208436492,5.535837083806753,0.9,0.0,0
Kepler-119 c,4.12512093,0.9,5588.0,0.0489,252.62,1017.0,1.6341541208436492,5.535837083806753,0.9,0.0,0
Kepler-119 c,4.12512093,0.9,5588.0,0.0489,252.62,1017.0,1.6341541208436492,5.535837083806753,0.9,0.0,0
Kepler-119 c,4.12511935,0.88,5598.0,0.049,252.18,1016.0,1.6341538125581934,5.5341006982086824,0.88,0.0,0
Kepler-1190 b,10.45843441,1.26,4702.0,0.0823,30.84,601.0,2.4387260885160824,3.460723360976182,1.26,0.0,0
Kepler-1190 b,10.45843441,1.26,4702.0,0.0823,30.84,601.0,2.4387260885160824,3.460723360976182,1.26,0.0,0
Kepler-1190 b,10.45843441,1.26,4702.0,0.0823,30.84,601.0,2.4387260885160824,3.460723360976182,1.26,0.0,0
Kepler-1190 b,10.45839865,1.25,4641.0,0.0845,32.45,609.0,2.438722967666015,3.5100517865742376,1.25,0.0,0
Kepler-1191 b,5.60014851,1.52,5477.0,0.0597,150.09,893.0,1.887092150294376,5.01787568575175,1.52,0.0,0
Kepler-1191 b,5.60014851,1.52,5477.0,0.0597,150.09,893.0,1.887092150294376,5.01787568575175,1.52,0.0,0
Kepler-1191 b,5.60013327,1.73,5288.0,0.0587,194.26,952.0,1.887089841252758,5.274332003797525,1.73,0.0,0
Kepler-1191 b,5.60014851,1.52,5477.0,0.0597,150.09,893.0,1.887092150294376,5.01787568575175,1.52,0.0,0
Kepler-1192 b,25.2034787,2.57,5831.0,0.1693,30.62,600.0,3.2658921767624167,3.453789831781326,2.57,0.0,0
Kepler-1192 b,25.2034787,2.57,5831.0,0.1693,30.62,600.0,3.2658921767624167,3.453789831781326,2.57,0.0,0
Kepler-1192 b,25.2034787,2.57,5831.0,0.1693,30.62,600.0,3.2658921767624167,3.453789831781326,2.57,0.0,0
Kepler-1192 b,25.2034128,2.42,5831.0,0.1693,30.62,600.0,3.2658896618259985,3.453789831781326,2.42,0.0,0
Kepler-1193 b,2.832647249,1.37,5865.0,0.0403,1054.98,1453.0,1.3435557521607886,6.962224524692915,1.37,0.0,0
Kepler-1193 b,2.832652134,1.13,6072.0,0.0397,846.15,1375.0,1.343557026735924,6.741877774604116,1.13,0.0,0
Kepler-1193 b,2.832652134,1.13,6072.0,0.0397,846.15,1375.0,1.343557026735924,6.741877774604116,1.13,0.0,0
Kepler-1193 b,2.832652134,1.13,6072.0,0.0397,846.15,1375.0,1.343557026735924,6.741877774604116,1.13,0.0,0
Kepler-1194 b,16.22371307,1.84,5851.0,0.121,89.07,783.0,2.846287101191302,4.5005871457956514,1.84,0.0,0
Kepler-1194 b,16.22371307,1.84,5851.0,0.121,89.07,783.0,2.846287101191302,4.5005871457956514,1.84,0.0,0
Kepler-1194 b,16.22378479,1.51,5547.0,0.1212,49.35,676.0,2.8462912652092687,3.9189986191645714,1.51,0.0,0
Kepler-1194 b,16.22371307,1.84,5851.0,0.121,89.07,783.0,2.846287101191302,4.5005871457956514,1.84,0.0,0
Kepler-1195 b,8.49640437,2.14,5093.0,0.0726,57.43,702.0,2.2509132395936517,4.067829456566345,2.14,0.0,0
Kepler-1195 b,8.49642241,2.11,5093.0,0.0726,57.43,702.0,2.2509151392582156,4.067829456566345,2.11,0.0,0
Kepler-1195 b,8.49642241,2.11,5093.0,0.0726,57.43,702.0,2.2509151392582156,4.067829456566345,2.11,0.0,0
Kepler-1195 b,8.49642241,2.11,5093.0,0.0726,57.43,702.0,2.2509151392582156,4.067829456566345,2.11,0.0,0
Kepler-1196 b,66.1849031,2.01,5893.0,0.3146,8.18,431.0,4.207448566040108,2.217027204632399,2.01,0.0,0
Kepler-1196 b,66.1849031,2.01,5893.0,0.3146,8.18,431.0,4.207448566040108,2.217027204632399,2.01,0.0,0
Kepler-1196 b,66.1849031,2.01,5893.0,0.3146,8.18,431.0,4.207448566040108,2.217027204632399,2.01,0.0,0
Kepler-1196 b,66.1843646,2.72,5640.0,0.3179,8.57,436.0,4.207440550814466,2.258633205464863,2.72,0.0,0
Kepler-1197 b,2.03231845,1.15,4555.0,0.0271,213.53,975.0,1.1093274919482714,5.3684495887284145,1.15,0.0,0
Kepler-1197 b,2.03231845,1.15,4555.0,0.0271,213.53,975.0,1.1093274919482714,5.3684495887284145,1.15,0.0,0
Kepler-1197 b,2.032318856,1.12,4670.0,0.0283,247.21,1011.0,1.109327625839213,5.514275162047522,1.12,0.0,0
Kepler-1197 b,2.03231845,1.15,4555.0,0.0271,213.53,975.0,1.1093274919482714,5.3684495887284145,1.15,0.0,0
Kepler-1198 b,7.6847716,1.79,5725.0,0.0766,185.5,941.0,2.1615711011319503,5.2284312390838705,1.79,0.0,0
Kepler-1198 b,7.6847716,1.79,5725.0,0.0766,185.5,941.0,2.1615711011319503,5.2284312390838705,1.79,0.0,0
Kepler-1198 b,7.68478504,1.47,5344.0,0.0732,112.06,830.0,2.1615726486671325,4.727918651247145,1.47,0.0,0
Kepler-1198 b,7.6847716,1.79,5725.0,0.0766,185.5,941.0,2.1615711011319503,5.2284312390838705,1.79,0.0,0
Kepler-1199 b,15.0447198,1.08,5934.0,0.1155,92.58,791.0,2.775379811025102,4.5388166854380705,1.08,0.0,0
Kepler-1199 b,15.0447198,1.08,5934.0,0.1155,92.58,791.0,2.775379811025102,4.5388166854380705,1.08,0.0,0
Kepler-1199 b,15.0447098,1.51,5798.0,0.1152,177.24,931.0,2.7753791877669056,5.183130956738919,1.51,0.0,0
Kepler-1199 b,15.0447198,1.08,5934.0,0.1155,92.58,791.0,2.775379811025102,4.5388166854380705,1.08,0.0,0
Kepler-12 b,4.43796303,18.22,5953.0,0.0545,757.65,1338.0,1.693404547731855,6.63154053797125,18.22,0.0,0
Kepler-12 b,4.43796303,18.22,5953.0,0.0545,757.65,1338.0,1.693404547731855,6.63154053797125,18.22,0.0,0
Kepler-12 b,4.437962934,18.05,5953.0,0.0545,757.65,1338.0,1.6934045300781857,6.63154053797125,18.05,0.0,0
Kepler-12 b,4.43796303,18.22,5953.0,0.0545,757.65,1338.0,1.693404547731855,6.63154053797125,18.22,0.0,0
Kepler-120 b,6.312503728,2.06,4096.0,0.0561,26.01,576.0,1.9895857223698108,3.2962071678045244,2.06,0.0,0
Kepler-120 b,6.312503728,2.06,4096.0,0.0561,26.01,576.0,1.9895857223698108,3.2962071678045244,2.06,0.0,0
Kepler-120 b,6.312503728,2.06,4096.0,0.0561,26.01,576.0,1.9895857223698108,3.2962071678045244,2.06,0.0,0
Kepler-120 b,6.312508525,2.0,4090.0,0.0561,25.94,575.0,1.989586378369261,3.293612170982218,2.0,0.0,0
Kepler-120 c,12.79455062,1.64,4096.0,0.0898,10.15,455.0,2.624273631567795,2.411439497906128,1.64,0.0,0
Kepler-120 c,12.79455062,1.64,4096.0,0.0898,10.15,455.0,2.624273631567795,2.411439497906128,1.64,0.0,0
Kepler-120 c,12.7945474,1.6,4090.0,0.0899,10.1,455.0,2.624273398142259,2.4069451083182885,1.6,0.0,0
Kepler-120 c,12.79455062,1.64,4096.0,0.0898,10.15,455.0,2.624273631567795,2.411439497906128,1.64,0.0,0
Kepler-1200 b,1.118549717,1.05,4493.0,0.0189,461.07,1182.0,0.7507317588289326,6.135716394755993,1.05,0.0,0
Kepler-1200 b,1.118549717,1.05,4493.0,0.0189,461.07,1182.0,0.7507317588289326,6.135716394755993,1.05,0.0,0
Kepler-1200 b,1.118549717,1.05,4493.0,0.0189,461.07,1182.0,0.7507317588289326,6.135716394755993,1.05,0.0,0
Kepler-1200 b,1.118547814,0.98,4496.0,0.0188,447.97,1174.0,0.7507308605725266,6.106956070365257,0.98,0.0,0
Kepler-1201 b,15.18727049,1.94,6136.0,0.1183,91.56,789.0,2.784225161135306,4.527857082885421,1.94,0.0,0
Kepler-1201 b,15.18725932,1.92,6136.0,0.1183,91.56,789.0,2.7842244710866746,4.527857082885421,1.92,0.0,0
Kepler-1201 b,15.18725932,1.92,6136.0,0.1183,91.56,789.0,2.7842244710866746,4.527857082885421,1.92,0.0,0
Kepler-1201 b,15.18725932,1.92,6136.0,0.1183,91.56,789.0,2.7842244710866746,4.527857082885421,1.92,0.0,0
Kepler-1202 b,28.6851324,2.4,5722.0,0.1784,21.02,546.0,3.390646327877759,3.091951131294534,2.4,0.0,0
Kepler-1202 b,28.6853212,2.69,5726.0,0.179,21.09,547.0,3.3906526879437027,3.095125017432026,2.69,0.0,0
Kepler-1202 b,28.6851324,2.4,5722.0,0.1784,21.02,546.0,3.390646327877759,3.091951131294534,2.4,0.0,0
Kepler-1202 b,28.6851324,2.4,5722.0,0.1784,21.02,546.0,3.390646327877759,3.091951131294534,2.4,0.0,0
Kepler-1203 b,0.588000765,0.96,3972.0,0.0114,547.18,1233.0,0.46247584456286317,6.306603700167774,0.96,0.0,0
Kepler-1203 b,0.588000765,0.96,3972.0,0.0114,547.18,1233.0,0.46247584456286317,6.306603700167774,0.96,0.0,0
Kepler-1203 b,0.588000765,0.96,3972.0,0.0114,547.18,1233.0,0.46247584456286317,6.306603700167774,0.96,0.0,0
Kepler-1203 b,0.588001053,0.99,3814.0,0.0114,473.45,1188.0,0.46247602592296094,6.162156238419768,0.99,0.0,0
Kepler-1204 b,85.7350285,3.14,6096.0,0.3877,9.54,448.0,4.462857821800394,2.355177543113216,3.14,0.0,0
Kepler-1204 b,85.7350285,3.14,6096.0,0.3877,9.54,448.0,4.462857821800394,2.355177543113216,3.14,0.0,0
Kepler-1204 b,85.7350285,3.14,6096.0,0.3877,9.54,448.0,4.462857821800394,2.355177543113216,3.14,0.0,0
Kepler-1204 b,85.7357202,2.94,6096.0,0.3877,9.54,448.0,4.462865796631945,2.355177543113216,2.94,0.0,0
Kepler-1205 b,1.078390352,1.75,5325.0,0.0196,1817.38,1665.0,0.7315937248910912,7.50570127379769,1.75,0.0,0
Kepler-1205 b,1.078390352,1.75,5325.0,0.0196,1817.38,1665.0,0.7315937248910912,7.50570127379769,1.75,0.0,0
Kepler-1205 b,1.078390352,1.75,5325.0,0.0196,1817.38,1665.0,0.7315937248910912,7.50570127379769,1.75,0.0,0
Kepler-1205 b,1.078389713,1.98,5325.0,0.0196,1817.38,1667.0,0.7315934174415798,7.50570127379769,1.98,0.0,0
Kepler-1206 b,1.216997663,1.64,4859.0,0.0201,707.61,1315.0,0.7961538765064199,6.563305304665974,1.64,0.0,0
Kepler-1206 b,1.217000383,1.58,4859.0,0.0201,707.61,1314.0,0.7961551033901361,6.563305304665974,1.58,0.0,0
Kepler-1206 b,1.216997663,1.64,4859.0,0.0201,707.61,1315.0,0.7961538765064199,6.563305304665974,1.64,0.0,0
Kepler-1206 b,1.216997663,1.64,4859.0,0.0201,707.61,1315.0,0.7961538765064199,6.563305304665974,1.64,0.0,0
Kepler-1207 b,13.68237119,1.53,6102.0,0.1156,97.74,802.0,2.686647535346938,4.592490132830717,1.53,0.0,0
Kepler-1207 b,13.68237119,1.53,6102.0,0.1156,97.74,802.0,2.686647535346938,4.592490132830717,1.53,0.0,0
Kepler-1207 b,13.6823798,1.43,6102.0,0.1156,97.74,802.0,2.6866481217643066,4.592490132830717,1.43,0.0,0
Kepler-1207 b,13.68237119,1.53,6102.0,0.1156,97.74,802.0,2.686647535346938,4.592490132830717,1.53,0.0,0
Kepler-1208 b,11.08507658,2.5,5080.0,0.0901,46.17,665.0,2.491971350916503,3.8537580972961702,2.5,0.0,0
Kepler-1208 b,11.08507637,2.42,5080.0,0.0901,46.17,665.0,2.491971333539699,3.8537580972961702,2.42,0.0,0
Kepler-1208 b,11.08507637,2.42,5080.0,0.0901,46.17,665.0,2.491971333539699,3.8537580972961702,2.42,0.0,0
Kepler-1208 b,11.08507637,2.42,5080.0,0.0901,46.17,665.0,2.491971333539699,3.8537580972961702,2.42,0.0,0
Kepler-1209 b,25.369116,1.48,6344.0,0.1801,85.48,775.0,3.272193476860551,4.4599131733309525,1.48,0.0,0
Kepler-1209 b,25.3690868,1.67,6126.0,0.18,76.9,755.0,3.2721923695038933,4.355425952876702,1.67,0.0,0
Kepler-1209 b,25.369116,1.48,6344.0,0.1801,85.48,775.0,3.272193476860551,4.4599131733309525,1.48,0.0,0
Kepler-1209 b,25.369116,1.48,6344.0,0.1801,85.48,775.0,3.272193476860551,4.4599131733309525,1.48,0.0,0
Kepler-121 b,3.177414418,2.47,5316.0,0.0389,244.18,1008.0,1.429692494862242,5.501992634666848,2.47,0.0,0
Kepler-121 b,3.177414418,2.47,5316.0,0.0389,244.18,1008.0,1.429692494862242,5.501992634666848,2.47,0.0,0
Kepler-121 b,3.177414418,2.47,5316.0,0.0389,244.18,1008.0,1.429692494862242,5.501992634666848,2.47,0.0,0
Kepler-121 b,3.177414601,2.65,5303.0,0.039,233.26,997.0,1.4296925386692427,5.4564316096417285,2.65,0.0,0
Kepler-121 c,41.0081183,2.69,5316.0,0.2138,8.08,430.0,3.737862892461854,2.206074192613202,2.69,0.0,0
Kepler-121 c,41.0081117,2.64,5303.0,0.2144,7.72,425.0,3.737862735349353,2.1656192379208883,2.64,0.0,0
Kepler-121 c,41.0081183,2.69,5316.0,0.2138,8.08,430.0,3.737862892461854,2.206074192613202,2.69,0.0,0
Kepler-121 c,41.0081183,2.69,5316.0,0.2138,8.08,430.0,3.737862892461854,2.206074192613202,2.69,0.0,0
Kepler-1210 b,8.07124073,1.56,5766.0,0.0753,126.94,856.0,2.205109049699807,4.851561404021991,1.56,0.0,0
Kepler-1210 b,8.07127043,1.53,5766.0,0.0753,126.94,856.0,2.2051123237779917,4.851561404021991,1.53,0.0,0
Kepler-1210 b,8.07124073,1.56,5766.0,0.0753,126.94,856.0,2.205109049699807,4.851561404021991,1.56,0.0,0
Kepler-1210 b,8.07124073,1.56,5766.0,0.0753,126.94,856.0,2.205109049699807,4.851561404021991,1.56,0.0,0
Kepler-1211 b,11.01816836,2.69,6075.0,0.0985,117.97,840.0,2.4864195348001314,4.778871360488434,2.69,0.0,0
Kepler-1211 b,11.01816836,2.69,6075.0,0.0985,117.97,840.0,2.4864195348001314,4.778871360488434,2.69,0.0,0
Kepler-1211 b,11.01816836,2.69,6075.0,0.0985,117.97,840.0,2.4864195348001314,4.778871360488434,2.69,0.0,0
Kepler-1211 b,11.01819178,2.64,6075.0,0.0985,117.97,840.0,2.4864214835144844,4.778871360488434,2.64,0.0,0
Kepler-1212 b,12.94130146,1.77,6119.0,0.1082,94.29,795.0,2.6348557625239573,4.556924873360097,1.77,0.0,0
Kepler-1212 b,12.94130146,1.77,6119.0,0.1082,94.29,795.0,2.6348557625239573,4.556924873360097,1.77,0.0,0
Kepler-1212 b,12.94123564,1.7,6119.0,0.1082,94.29,795.0,2.6348510412893176,4.556924873360097,1.7,0.0,0
Kepler-1212 b,12.94130146,1.77,6119.0,0.1082,94.29,795.0,2.6348557625239573,4.556924873360097,1.77,0.0,0
Kepler-1213 b,5.34982412,0.92,6204.0,0.0599,357.79,1109.0,1.8484271148832183,5.882737259116202,0.92,0.0,0
Kepler-1213 b,5.34982412,0.92,6204.0,0.0599,357.79,1109.0,1.8484271148832183,5.882737259116202,0.92,0.0,0
Kepler-1213 b,5.34982412,0.92,6204.0,0.0599,357.79,1109.0,1.8484271148832183,5.882737259116202,0.92,0.0,0
Kepler-1213 b,5.349791,1.29,6074.0,0.0635,422.79,1156.0,1.8484218989771162,6.049238049519942,1.29,0.0,0
Kepler-1214 b,18.82634264,2.49,5215.0,0.128,28.85,591.0,2.9870114898178692,3.396184839838611,2.49,0.0,0
Kepler-1214 b,18.82634264,2.49,5215.0,0.128,28.85,591.0,2.9870114898178692,3.396184839838611,2.49,0.0,0
